patrol_id,date_id,date,zone_id,ranger_id,hours_patrolled,sightings_count,risk_score
603,133,2023-05-13,2,22,3,0,0.61
604,797,2025-03-07,1,26,4,0,0.26
605,900,2025-06-18,12,34,3,3,0.7
606,138,2023-05-18,13,21,8,2,0.47
607,184,2023-07-03,14,7,5,4,0.19
608,785,2025-02-23,5,25,4,5,0.36
609,984,2025-09-10,3,12,3,3,0.29
610,69,2023-03-10,4,31,3,0,0.77
611,546,2024-06-29,17,27,3,5,0.28
612,53,2023-02-22,19,22,5,0,0.51
613,205,2023-07-24,11,34,5,5,0.62
614,126,2023-05-06,8,17,3,4,0.15
615,43,2023-02-12,12,11,5,0,0.21
616,111,2023-04-21,18,29,3,0,0.73
617,761,2025-01-30,18,34,5,0,0.38
618,848,2025-04-27,9,37,6,0,0.66
619,95,2023-04-05,5,26,8,3,0.71
620,900,2025-06-18,17,32,3,3,0.61
621,360,2023-12-26,13,37,8,3,0.57
622,900,2025-06-18,6,5,3,0,0.5
623,281,2023-10-08,14,20,7,1,0.41
624,667,2024-10-28,15,7,7,3,0.22
625,93,2023-04-03,14,23,4,2,0.88
626,672,2024-11-02,4,1,6,2,0.61
627,61,2023-03-02,18,39,6,1,0.26
628,634,2024-09-25,1,3,4,4,0.77
629,1075,2025-12-10,12,3,7,2,0.76
630,1029,2025-10-25,9,6,4,5,0.7
631,604,2024-08-26,10,31,7,4,0.19
632,682,2024-11-12,18,27,3,2,0.11
633,534,2024-06-17,17,29,8,5,0.67
634,838,2025-04-17,19,15,4,1,0.26
635,645,2024-10-06,4,36,5,3,0.77
636,233,2023-08-21,16,5,8,4,0.64
637,524,2024-06-07,7,3,7,5,0.4
638,346,2023-12-12,9,25,3,5,0.49
639,1070,2025-12-05,8,32,5,4,0.5
640,546,2024-06-29,7,21,5,1,0.4
641,794,2025-03-04,10,17,6,4,0.24
642,249,2023-09-06,8,9,7,2,0.9
643,47,2023-02-16,17,26,3,3,0.7
644,214,2023-08-02,12,22,7,0,0.23
645,239,2023-08-27,14,23,3,1,0.13
646,1080,2025-12-15,12,11,8,4,0.38
647,350,2023-12-16,2,10,7,4,0.54
648,107,2023-04-17,12,23,8,4,0.85
649,831,2025-04-10,14,5,5,4,0.21
650,48,2023-02-17,7,26,6,1,0.45
651,337,2023-12-03,13,4,8,2,0.24
652,1050,2025-11-15,4,27,4,2,0.16
653,804,2025-03-14,1,38,7,3,0.58
654,8,2023-01-08,17,34,5,3,0.18
655,625,2024-09-16,3,3,4,0,0.68
656,719,2024-12-19,17,32,8,2,0.54
657,303,2023-10-30,8,26,4,5,0.29
658,639,2024-09-30,3,18,4,1,0.74
659,56,2023-02-25,10,7,8,2,0.66
660,726,2024-12-26,2,13,5,2,0.6
661,526,2024-06-09,4,6,8,3,0.27
662,474,2024-04-18,14,35,3,5,0.67
663,28,2023-01-28,11,31,4,4,0.53
664,78,2023-03-19,14,37,6,4,0.53
665,365,2023-12-31,13,4,3,5,0.2
666,666,2024-10-27,4,4,5,2,0.21
667,526,2024-06-09,2,8,4,2,0.13
668,699,2024-11-29,2,38,5,2,0.3
669,883,2025-06-01,11,11,5,2,0.49
670,1031,2025-10-27,5,2,4,3,0.39
671,1027,2025-10-23,9,18,5,2,0.67
672,919,2025-07-07,20,18,6,2,0.43
673,750,2025-01-19,17,22,6,0,0.17
674,363,2023-12-29,12,12,7,0,0.68
675,806,2025-03-16,18,17,4,2,0.25
676,739,2025-01-08,3,17,4,4,0.35
677,1039,2025-11-04,5,36,4,1,0.5
678,485,2024-04-29,20,29,7,0,0.54
679,28,2023-01-28,14,16,8,2,0.34
680,714,2024-12-14,16,11,6,0,0.47
681,1063,2025-11-28,19,22,6,2,0.15
682,86,2023-03-27,9,30,4,4,0.23
683,126,2023-05-06,17,8,5,4,0.58
684,812,2025-03-22,7,18,3,0,0.1
685,537,2024-06-20,10,16,3,5,0.25
686,145,2023-05-25,4,20,4,1,0.6
687,25,2023-01-25,10,39,4,1,0.29
688,67,2023-03-08,3,8,6,1,0.75
689,233,2023-08-21,9,30,6,5,0.41
690,109,2023-04-19,13,38,5,1,0.67
691,111,2023-04-21,1,29,6,3,0.81
692,228,2023-08-16,15,13,3,5,0.46
693,111,2023-04-21,15,17,3,2,0.64
694,34,2023-02-03,11,40,6,4,0.77
695,623,2024-09-14,10,17,3,1,0.3
696,748,2025-01-17,7,9,8,3,0.81
697,595,2024-08-17,1,2,3,2,0.79
698,425,2024-02-29,7,24,3,3,0.15
699,613,2024-09-04,5,21,3,0,0.48
700,692,2024-11-22,16,2,7,0,0.19
701,315,2023-11-11,8,5,4,1,0.81
702,877,2025-05-26,2,17,5,0,0.29
703,662,2024-10-23,8,24,7,2,0.4
704,277,2023-10-04,14,8,5,1,0.85
705,624,2024-09-15,4,30,7,3,0.55
706,516,2024-05-30,15,22,7,4,0.84
707,843,2025-04-22,7,24,5,4,0.47
708,350,2023-12-16,20,26,4,4,0.89
709,823,2025-04-02,8,8,6,2,0.86
710,759,2025-01-28,11,12,7,1,0.12
711,899,2025-06-17,2,14,4,0,0.42
712,243,2023-08-31,9,30,6,1,0.86
713,543,2024-06-26,6,35,5,3,0.75
714,1064,2025-11-29,1,31,7,4,0.27
715,229,2023-08-17,3,28,6,1,0.81
716,548,2024-07-01,10,27,4,5,0.26
717,920,2025-07-08,5,36,6,1,0.85
718,6,2023-01-06,12,1,5,5,0.17
719,468,2024-04-12,1,14,6,0,0.86
720,75,2023-03-16,9,10,3,3,0.17
721,4,2023-01-04,13,7,7,4,0.28
722,646,2024-10-07,19,40,4,0,0.55
723,118,2023-04-28,7,14,8,4,0.25
724,881,2025-05-30,16,36,4,0,0.41
725,504,2024-05-18,8,27,7,0,0.24
726,947,2025-08-04,19,11,7,4,0.55
727,574,2024-07-27,7,37,3,3,0.59
728,194,2023-07-13,4,10,3,2,0.28
729,847,2025-04-26,10,7,4,2,0.33
730,715,2024-12-15,1,17,8,1,0.69
731,1050,2025-11-15,17,12,6,1,0.17
732,173,2023-06-22,13,37,8,3,0.46
733,326,2023-11-22,19,37,7,2,0.33
734,836,2025-04-15,13,36,3,1,0.43
735,724,2024-12-24,9,7,3,2,0.77
736,225,2023-08-13,5,24,3,2,0.88
737,532,2024-06-15,1,34,6,2,0.24
738,113,2023-04-23,2,1,4,1,0.15
739,140,2023-05-20,11,29,8,1,0.26
740,559,2024-07-12,4,26,4,3,0.8
741,1,2023-01-01,9,10,3,0,0.8
742,90,2023-03-31,5,1,6,1,0.33
743,654,2024-10-15,5,17,6,4,0.36
744,320,2023-11-16,8,36,4,0,0.63
745,139,2023-05-19,2,9,7,2,0.37
746,845,2025-04-24,7,39,3,3,0.82
747,259,2023-09-16,17,23,6,4,0.74
748,902,2025-06-20,11,29,7,5,0.39
749,690,2024-11-20,15,2,5,4,0.88
750,10,2023-01-10,3,18,8,0,0.7
751,261,2023-09-18,13,28,3,3,0.71
752,172,2023-06-21,18,7,8,5,0.87
753,898,2025-06-16,20,11,5,0,0.44
754,13,2023-01-13,20,7,4,5,0.13
755,321,2023-11-17,3,24,4,1,0.89
756,329,2023-11-25,2,15,8,5,0.85
757,785,2025-02-23,5,31,4,2,0.87
758,777,2025-02-15,20,19,8,5,0.48
759,911,2025-06-29,5,10,6,3,0.23
760,318,2023-11-14,13,8,6,1,0.26
761,236,2023-08-24,8,1,7,2,0.48
762,334,2023-11-30,16,2,5,2,0.64
763,376,2024-01-11,18,29,4,1,0.47
764,588,2024-08-10,16,10,4,3,0.42
765,513,2024-05-27,1,9,6,4,0.87
766,918,2025-07-06,8,31,6,0,0.62
767,873,2025-05-22,2,32,6,3,0.43
768,270,2023-09-27,5,2,3,5,0.65
769,798,2025-03-08,15,24,5,4,0.73
770,725,2024-12-25,14,37,5,4,0.39
771,5,2023-01-05,3,6,3,5,0.48
772,851,2025-04-30,7,8,4,4,0.61
773,78,2023-03-19,4,40,8,0,0.61
774,574,2024-07-27,11,25,8,0,0.24
775,132,2023-05-12,12,25,7,0,0.5
776,601,2024-08-23,15,11,7,4,0.31
777,1066,2025-12-01,6,35,4,1,0.83
778,89,2023-03-30,1,1,7,0,0.5
779,402,2024-02-06,18,23,6,4,0.71
780,296,2023-10-23,14,3,5,3,0.14
781,616,2024-09-07,7,1,8,4,0.41
782,800,2025-03-10,10,12,6,0,0.23
783,422,2024-02-26,9,38,7,0,0.41
784,1047,2025-11-12,2,40,7,0,0.74
785,575,2024-07-28,8,31,5,1,0.84
786,143,2023-05-23,1,29,8,2,0.83
787,993,2025-09-19,20,35,6,5,0.2
788,665,2024-10-26,2,28,5,5,0.34
789,145,2023-05-25,7,21,8,1,0.63
790,1007,2025-10-03,16,11,7,3,0.26
791,503,2024-05-17,4,26,8,0,0.14
792,821,2025-03-31,17,11,5,2,0.86
793,104,2023-04-14,4,5,5,3,0.36
794,1063,2025-11-28,3,7,7,4,0.44
795,198,2023-07-17,9,31,5,5,0.32
796,579,2024-08-01,15,39,6,2,0.36
797,391,2024-01-26,20,8,7,1,0.87
798,554,2024-07-07,3,27,5,0,0.25
799,1039,2025-11-04,12,21,4,2,0.5
800,478,2024-04-22,15,30,6,3,0.61
801,923,2025-07-11,20,14,6,1,0.28
802,420,2024-02-24,8,1,6,3,0.67
803,157,2023-06-06,12,24,8,3,0.65
804,550,2024-07-03,13,6,3,5,0.86
805,1021,2025-10-17,15,6,7,0,0.47
806,997,2025-09-23,11,5,3,2,0.41
807,951,2025-08-08,17,35,5,3,0.39
808,289,2023-10-16,12,15,7,1,0.39
809,196,2023-07-15,20,35,8,3,0.13
810,598,2024-08-20,18,8,6,3,0.29
811,517,2024-05-31,16,35,6,1,0.2
812,865,2025-05-14,3,5,8,4,0.8
813,806,2025-03-16,9,31,6,3,0.14
814,815,2025-03-25,7,31,6,1,0.39
815,228,2023-08-16,19,37,5,0,0.28
816,216,2023-08-04,5,8,4,2,0.62
817,948,2025-08-05,19,6,8,1,0.36
818,15,2023-01-15,10,23,7,1,0.11
819,47,2023-02-16,20,16,4,2,0.82
820,324,2023-11-20,12,8,8,1,0.61
821,844,2025-04-23,8,4,7,4,0.1
822,130,2023-05-10,3,32,8,0,0.64
823,95,2023-04-05,19,3,6,4,0.27
824,627,2024-09-18,11,16,8,3,0.87
825,755,2025-01-24,8,34,3,5,0.46
826,794,2025-03-04,13,13,5,0,0.28
827,69,2023-03-10,10,33,7,3,0.12
828,11,2023-01-11,18,22,6,2,0.15
829,872,2025-05-21,12,31,3,1,0.15
830,550,2024-07-03,7,24,6,1,0.13
831,712,2024-12-12,11,3,5,0,0.54
832,23,2023-01-23,10,33,3,5,0.78
833,815,2025-03-25,3,30,8,5,0.38
834,346,2023-12-12,7,26,7,1,0.38
835,302,2023-10-29,4,34,8,1,0.18
836,363,2023-12-29,8,22,7,3,0.1
837,396,2024-01-31,8,30,8,4,0.86
838,218,2023-08-06,6,35,7,1,0.47
839,141,2023-05-21,13,25,7,3,0.69
840,958,2025-08-15,12,28,3,4,0.79
841,985,2025-09-11,3,33,5,1,0.19
842,993,2025-09-19,6,23,3,0,0.31
843,828,2025-04-07,19,26,7,0,0.5
844,683,2024-11-13,11,9,5,0,0.34
845,1004,2025-09-30,4,8,4,2,0.14
846,356,2023-12-22,15,37,4,0,0.81
847,1008,2025-10-04,2,33,8,1,0.3
848,888,2025-06-06,15,15,3,1,0.16
849,127,2023-05-07,17,8,7,5,0.44
850,1009,2025-10-05,2,21,8,0,0.74
851,604,2024-08-26,7,3,4,5,0.23
852,1014,2025-10-10,16,9,4,0,0.45
853,51,2023-02-20,5,14,6,3,0.25
854,1053,2025-11-18,16,38,6,4,0.75
855,779,2025-02-17,19,27,8,0,0.52
856,814,2025-03-24,2,20,8,3,0.56
857,420,2024-02-24,15,4,5,1,0.7
858,983,2025-09-09,4,24,5,0,0.85
859,825,2025-04-04,2,27,7,3,0.18
860,1025,2025-10-21,10,12,4,3,0.78
861,567,2024-07-20,5,28,3,4,0.48
862,371,2024-01-06,18,35,3,1,0.61
863,936,2025-07-24,4,24,6,4,0.78
864,661,2024-10-22,1,31,5,4,0.36
865,969,2025-08-26,18,3,7,5,0.8
866,202,2023-07-21,20,30,6,5,0.61
867,313,2023-11-09,6,27,6,4,0.32
868,117,2023-04-27,20,17,7,1,0.84
869,937,2025-07-25,20,6,7,0,0.15
870,575,2024-07-28,14,18,8,4,0.57
871,244,2023-09-01,10,35,4,2,0.11
872,537,2024-06-20,18,27,7,1,0.17
873,75,2023-03-16,9,17,7,3,0.18
874,386,2024-01-21,12,11,6,3,0.82
875,475,2024-04-19,10,38,6,1,0.55
876,418,2024-02-22,19,37,3,3,0.31
877,347,2023-12-13,6,34,8,1,0.41
878,640,2024-10-01,14,32,3,0,0.77
879,939,2025-07-27,8,35,3,5,0.56
880,955,2025-08-12,14,28,7,5,0.13
881,876,2025-05-25,11,22,4,1,0.8
882,763,2025-02-01,16,16,6,0,0.53
883,664,2024-10-25,20,40,5,1,0.26
884,25,2023-01-25,6,12,4,4,0.67
885,710,2024-12-10,15,5,8,2,0.53
886,177,2023-06-26,15,26,5,0,0.25
887,285,2023-10-12,14,26,8,2,0.62
888,63,2023-03-04,12,13,7,3,0.61
889,1003,2025-09-29,2,24,8,0,0.86
890,662,2024-10-23,8,3,5,3,0.31
891,666,2024-10-27,19,32,8,4,0.54
892,156,2023-06-05,14,23,8,5,0.36
893,1073,2025-12-08,5,37,3,4,0.34
894,967,2025-08-24,9,38,8,0,0.5
895,849,2025-04-28,13,38,6,0,0.67
896,689,2024-11-19,9,13,4,2,0.58
897,148,2023-05-28,14,15,3,3,0.19
898,342,2023-12-08,5,2,6,2,0.84
899,476,2024-04-20,2,11,8,0,0.67
900,1087,2025-12-22,7,16,3,5,0.56
901,561,2024-07-14,16,18,4,2,0.22
902,327,2023-11-23,11,34,7,0,0.21
903,990,2025-09-16,11,10,5,1,0.33
904,215,2023-08-03,12,13,7,3,0.84
905,435,2024-03-10,13,32,8,4,0.22
906,952,2025-08-09,8,8,8,4,0.62
907,723,2024-12-23,16,7,5,2,0.62
908,32,2023-02-01,1,17,5,5,0.17
909,670,2024-10-31,13,27,8,4,0.67
910,285,2023-10-12,11,8,4,1,0.48
911,429,2024-03-04,4,29,4,1,0.5
912,286,2023-10-13,4,37,7,2,0.1
913,1043,2025-11-08,15,27,6,4,0.82
914,18,2023-01-18,3,37,6,4,0.59
915,769,2025-02-07,19,24,7,0,0.58
916,590,2024-08-12,2,16,5,2,0.41
917,1010,2025-10-06,6,26,4,0,0.66
918,194,2023-07-13,8,31,7,1,0.77
919,502,2024-05-16,17,27,6,5,0.5
920,988,2025-09-14,5,26,5,2,0.54
921,114,2023-04-24,2,15,6,5,0.27
922,947,2025-08-04,12,15,5,0,0.38
923,831,2025-04-10,5,23,6,5,0.47
924,925,2025-07-13,10,25,8,1,0.63
925,55,2023-02-24,9,4,3,5,0.85
926,800,2025-03-10,20,36,5,4,0.21
927,778,2025-02-16,8,16,5,2,0.52
928,162,2023-06-11,1,40,5,0,0.59
929,87,2023-03-28,6,21,3,5,0.76
930,55,2023-02-24,11,40,3,5,0.77
931,1032,2025-10-28,3,17,6,3,0.63
932,833,2025-04-12,15,3,4,5,0.26
933,313,2023-11-09,11,7,8,4,0.72
934,759,2025-01-28,5,12,6,5,0.56
935,443,2024-03-18,16,1,5,0,0.87
936,328,2023-11-24,7,37,5,0,0.86
937,1078,2025-12-13,6,6,8,2,0.54
938,761,2025-01-30,9,23,6,3,0.85
939,579,2024-08-01,7,25,7,4,0.12
940,1075,2025-12-10,3,25,4,4,0.83
941,1007,2025-10-03,11,3,3,2,0.87
942,96,2023-04-06,12,4,4,2,0.88
943,814,2025-03-24,11,30,7,2,0.72
944,491,2024-05-05,2,33,6,3,0.24
945,452,2024-03-27,1,29,6,2,0.88
946,165,2023-06-14,2,4,5,3,0.44
947,182,2023-07-01,14,14,8,3,0.48
948,469,2024-04-13,13,21,6,1,0.11
949,910,2025-06-28,5,7,7,2,0.37
950,735,2025-01-04,2,21,6,2,0.31
951,823,2025-04-02,19,7,6,4,0.46
952,944,2025-08-01,17,1,7,2,0.32
953,7,2023-01-07,11,34,3,3,0.46
954,330,2023-11-26,16,23,4,2,0.22
955,775,2025-02-13,20,3,6,0,0.86
956,151,2023-05-31,18,18,4,4,0.63
957,147,2023-05-27,20,12,4,5,0.89
958,915,2025-07-03,8,14,5,0,0.1
959,700,2024-11-30,2,28,3,3,0.77
960,82,2023-03-23,17,24,4,0,0.17
961,514,2024-05-28,11,24,5,5,0.72
962,815,2025-03-25,14,3,7,3,0.84
963,709,2024-12-09,16,9,7,4,0.21
964,746,2025-01-15,15,24,7,5,0.86
965,1023,2025-10-19,15,2,8,1,0.45
966,707,2024-12-07,3,40,8,0,0.38
967,471,2024-04-15,7,28,7,4,0.74
968,396,2024-01-31,12,7,7,1,0.78
969,261,2023-09-18,3,9,5,3,0.77
970,805,2025-03-15,19,39,3,3,0.6
971,934,2025-07-22,10,39,3,1,0.34
972,905,2025-06-23,8,33,5,5,0.32
973,1077,2025-12-12,16,34,5,5,0.28
974,940,2025-07-28,16,21,8,4,0.22
975,854,2025-05-03,12,29,6,1,0.41
976,593,2024-08-15,5,27,4,0,0.78
977,714,2024-12-14,20,17,8,1,0.9
978,632,2024-09-23,6,23,8,2,0.65
979,59,2023-02-28,6,21,7,0,0.22
980,128,2023-05-08,8,8,8,4,0.64
981,736,2025-01-05,17,9,8,0,0.32
982,721,2024-12-21,12,33,4,3,0.67
983,526,2024-06-09,14,4,6,3,0.29
984,521,2024-06-04,2,18,3,3,0.23
985,552,2024-07-05,19,32,7,0,0.61
986,237,2023-08-25,6,30,8,3,0.65
987,494,2024-05-08,18,25,8,5,0.25
988,4,2023-01-04,4,33,3,5,0.51
989,666,2024-10-27,5,35,5,4,0.8
990,442,2024-03-17,6,34,4,4,0.65
991,29,2023-01-29,15,2,3,0,0.64
992,610,2024-09-01,6,13,6,1,0.68
993,805,2025-03-15,8,23,3,1,0.38
994,75,2023-03-16,9,23,7,4,0.26
995,838,2025-04-17,6,31,7,0,0.69
996,128,2023-05-08,2,2,4,4,0.75
997,42,2023-02-11,16,2,5,3,0.82
998,41,2023-02-10,20,5,8,3,0.74
999,934,2025-07-22,1,14,7,4,0.38
1000,34,2023-02-03,16,23,6,3,0.47
1001,1041,2025-11-06,1,35,4,2,0.72
1002,998,2025-09-24,1,1,7,5,0.53
1003,588,2024-08-10,7,40,6,2,0.55
1004,342,2023-12-08,16,15,8,5,0.85
1005,27,2023-01-27,17,30,3,5,0.87
1006,646,2024-10-07,16,21,8,2,0.71
1007,731,2024-12-31,16,8,6,1,0.75
1008,168,2023-06-17,6,7,8,1,0.31
1009,610,2024-09-01,18,34,4,0,0.58
1010,268,2023-09-25,3,37,7,1,0.48
1011,821,2025-03-31,8,32,5,5,0.13
1012,455,2024-03-30,4,33,5,4,0.81
1013,906,2025-06-24,4,6,6,0,0.34
1014,922,2025-07-10,17,10,6,0,0.85
1015,981,2025-09-07,5,26,6,4,0.61
1016,702,2024-12-02,14,26,7,2,0.75
1017,634,2024-09-25,15,19,5,1,0.47
1018,130,2023-05-10,12,35,5,0,0.25
1019,1020,2025-10-16,13,4,4,2,0.8
1020,819,2025-03-29,18,25,4,5,0.73
1021,693,2024-11-23,14,8,3,3,0.7
1022,794,2025-03-04,19,12,7,5,0.27
1023,29,2023-01-29,7,24,6,2,0.52
1024,149,2023-05-29,6,24,4,2,0.36
1025,11,2023-01-11,5,17,3,5,0.59
1026,676,2024-11-06,4,25,3,1,0.53
1027,187,2023-07-06,18,33,5,3,0.24
1028,807,2025-03-17,14,27,7,0,0.6
1029,744,2025-01-13,16,2,7,5,0.13
1030,98,2023-04-08,20,9,8,4,0.16
1031,55,2023-02-24,14,33,6,0,0.25
1032,623,2024-09-14,5,19,7,1,0.56
1033,664,2024-10-25,11,5,8,5,0.71
1034,758,2025-01-27,12,20,6,0,0.73
1035,406,2024-02-10,18,24,7,1,0.32
1036,69,2023-03-10,4,31,5,1,0.41
1037,751,2025-01-20,13,4,8,0,0.29
1038,958,2025-08-15,20,32,3,4,0.13
1039,365,2023-12-31,13,35,7,4,0.5
1040,482,2024-04-26,4,14,7,0,0.54
1041,201,2023-07-20,7,36,5,3,0.85
1042,154,2023-06-03,2,6,4,2,0.67
1043,73,2023-03-14,18,17,6,4,0.85
1044,713,2024-12-13,6,18,4,1,0.32
1045,296,2023-10-23,16,8,3,4,0.68
1046,1041,2025-11-06,3,12,4,5,0.58
1047,61,2023-03-02,15,17,3,3,0.34
1048,939,2025-07-27,20,31,6,0,0.27
1049,42,2023-02-11,10,1,5,3,0.33
1050,25,2023-01-25,9,11,3,2,0.88
1051,1063,2025-11-28,11,16,6,4,0.12
1052,131,2023-05-11,14,37,8,5,0.82
1053,108,2023-04-18,12,28,5,1,0.72
1054,172,2023-06-21,7,9,4,5,0.53
1055,102,2023-04-12,11,8,4,1,0.79
1056,866,2025-05-15,17,25,3,3,0.14
1057,524,2024-06-07,9,10,7,5,0.54
1058,275,2023-10-02,13,40,8,5,0.33
1059,1068,2025-12-03,16,3,7,0,0.11
1060,817,2025-03-27,3,23,8,2,0.6
1061,957,2025-08-14,5,23,5,0,0.63
1062,1041,2025-11-06,17,4,4,4,0.57
1063,330,2023-11-26,1,23,6,5,0.41
1064,12,2023-01-12,9,9,8,3,0.74
1065,216,2023-08-04,17,4,5,3,0.37
1066,339,2023-12-05,13,34,3,1,0.58
1067,661,2024-10-22,15,39,8,4,0.9
1068,374,2024-01-09,8,18,3,1,0.78
1069,976,2025-09-02,8,34,5,0,0.62
1070,710,2024-12-10,2,34,6,3,0.64
1071,466,2024-04-10,10,3,4,3,0.77
1072,489,2024-05-03,5,19,4,5,0.24
1073,47,2023-02-16,16,34,6,2,0.19
1074,778,2025-02-16,19,26,4,5,0.28
1075,1040,2025-11-05,1,35,8,0,0.7
1076,711,2024-12-11,13,31,7,4,0.72
1077,401,2024-02-05,4,27,7,2,0.12
1078,981,2025-09-07,7,3,6,5,0.15
1079,250,2023-09-07,1,37,7,3,0.89
1080,391,2024-01-26,2,12,8,4,0.49
1081,335,2023-12-01,16,23,5,1,0.53
1082,629,2024-09-20,14,17,4,0,0.59
1083,137,2023-05-17,5,16,8,1,0.87
1084,883,2025-06-01,14,17,5,3,0.23
1085,688,2024-11-18,17,15,6,2,0.61
1086,827,2025-04-06,12,26,8,1,0.16
1087,727,2024-12-27,20,2,8,3,0.51
1088,594,2024-08-16,12,17,7,1,0.45
1089,990,2025-09-16,3,1,5,0,0.31
1090,372,2024-01-07,2,30,5,1,0.45
1091,935,2025-07-23,15,32,3,0,0.66
1092,995,2025-09-21,11,30,5,0,0.77
1093,402,2024-02-06,10,4,7,5,0.73
1094,615,2024-09-06,18,32,4,4,0.57
1095,995,2025-09-21,2,35,4,2,0.82
1096,620,2024-09-11,7,1,4,1,0.66
1097,188,2023-07-07,7,19,7,5,0.77
1098,131,2023-05-11,7,33,4,3,0.42
1099,805,2025-03-15,14,19,8,4,0.66
1100,936,2025-07-24,2,36,8,2,0.16
1101,986,2025-09-12,2,27,4,4,0.87
1102,183,2023-07-02,15,13,6,1,0.6
1103,983,2025-09-09,11,27,6,5,0.79
1104,364,2023-12-30,10,14,3,1,0.49
1105,39,2023-02-08,3,24,8,1,0.12
1106,497,2024-05-11,17,35,3,2,0.49
1107,982,2025-09-08,9,19,5,4,0.68
1108,921,2025-07-09,15,25,5,3,0.15
1109,722,2024-12-22,14,11,8,4,0.18
1110,16,2023-01-16,19,9,8,2,0.14
1111,493,2024-05-07,17,6,5,0,0.2
1112,894,2025-06-12,20,36,3,0,0.59
1113,311,2023-11-07,17,37,4,0,0.8
1114,739,2025-01-08,16,29,5,3,0.48
1115,546,2024-06-29,20,9,4,2,0.75
1116,414,2024-02-18,8,33,4,2,0.42
1117,251,2023-09-08,7,23,3,0,0.78
1118,759,2025-01-28,12,15,6,2,0.23
1119,1063,2025-11-28,1,11,8,2,0.56
1120,814,2025-03-24,12,23,6,1,0.52
1121,29,2023-01-29,6,26,7,3,0.18
1122,958,2025-08-15,16,1,6,2,0.29
1123,477,2024-04-21,18,30,5,5,0.49
1124,318,2023-11-14,19,17,3,0,0.72
1125,245,2023-09-02,3,23,4,4,0.82
1126,748,2025-01-17,3,36,3,4,0.69
1127,697,2024-11-27,5,5,8,3,0.33
1128,272,2023-09-29,3,35,7,2,0.18
1129,377,2024-01-12,19,9,7,1,0.52
1130,266,2023-09-23,5,4,7,2,0.38
1131,926,2025-07-14,14,7,4,0,0.55
1132,921,2025-07-09,16,1,7,5,0.42
1133,340,2023-12-06,1,16,8,2,0.4
1134,389,2024-01-24,17,25,7,4,0.83
1135,577,2024-07-30,11,6,7,4,0.63
1136,3,2023-01-03,9,38,8,3,0.64
1137,376,2024-01-11,4,14,8,5,0.21
1138,324,2023-11-20,2,37,4,0,0.41
1139,146,2023-05-26,9,11,7,3,0.71
1140,293,2023-10-20,5,1,5,2,0.55
1141,432,2024-03-07,4,1,3,5,0.47
1142,705,2024-12-05,5,36,7,1,0.88
1143,949,2025-08-06,18,8,7,3,0.21
1144,585,2024-08-07,13,32,3,4,0.23
1145,399,2024-02-03,5,33,7,0,0.55
1146,817,2025-03-27,19,8,8,2,0.42
1147,964,2025-08-21,3,14,7,0,0.48
1148,187,2023-07-06,18,24,5,0,0.54
1149,61,2023-03-02,6,29,8,0,0.2
1150,939,2025-07-27,6,25,6,4,0.32
1151,710,2024-12-10,5,6,4,1,0.53
1152,807,2025-03-17,1,1,4,3,0.25
1153,11,2023-01-11,8,23,3,4,0.77
1154,1086,2025-12-21,1,33,5,5,0.73
1155,226,2023-08-14,6,14,4,1,0.55
1156,564,2024-07-17,20,28,3,2,0.5
1157,772,2025-02-10,14,29,3,3,0.84
1158,885,2025-06-03,11,40,3,1,0.7
1159,226,2023-08-14,2,23,4,2,0.13
1160,825,2025-04-04,4,38,6,5,0.28
1161,218,2023-08-06,13,10,3,3,0.16
1162,937,2025-07-25,7,27,7,5,0.9
1163,753,2025-01-22,6,8,6,2,0.44
1164,506,2024-05-20,3,4,6,4,0.21
1165,259,2023-09-16,9,21,7,2,0.39
1166,54,2023-02-23,14,21,4,5,0.88
1167,1071,2025-12-06,20,30,4,0,0.21
1168,727,2024-12-27,11,13,5,4,0.39
1169,689,2024-11-19,5,3,4,2,0.32
1170,1044,2025-11-09,14,20,5,4,0.73
1171,419,2024-02-23,19,36,3,3,0.12
1172,690,2024-11-20,8,40,4,0,0.86
1173,850,2025-04-29,7,5,4,0,0.79
1174,62,2023-03-03,7,22,7,2,0.39
1175,216,2023-08-04,3,2,3,3,0.82
1176,3,2023-01-03,3,25,8,4,0.44
1177,160,2023-06-09,18,40,8,2,0.33
1178,781,2025-02-19,13,24,5,1,0.43
1179,893,2025-06-11,1,5,3,2,0.76
1180,329,2023-11-25,5,16,8,1,0.55
1181,580,2024-08-02,4,15,6,0,0.27
1182,952,2025-08-09,16,13,7,2,0.16
1183,635,2024-09-26,15,11,6,2,0.59
1184,988,2025-09-14,18,16,8,0,0.75
1185,921,2025-07-09,17,18,5,4,0.78
1186,738,2025-01-07,14,25,4,5,0.76
1187,170,2023-06-19,14,38,4,2,0.51
1188,521,2024-06-04,19,40,4,3,0.4
1189,40,2023-02-09,6,4,5,5,0.88
1190,955,2025-08-12,13,21,6,0,0.84
1191,984,2025-09-10,18,11,5,4,0.7
1192,975,2025-09-01,15,34,5,5,0.44
1193,38,2023-02-07,7,30,6,0,0.88
1194,328,2023-11-24,19,4,8,0,0.4
1195,914,2025-07-02,17,14,4,4,0.65
1196,454,2024-03-29,9,11,7,5,0.34
1197,37,2023-02-06,11,4,5,4,0.77
1198,973,2025-08-30,5,26,5,4,0.79
